original_id,original,generation,system,sentence_type,rating_1,rating_2,rating_3,rating_1_zscore,rating_2_zscore,rating_3_zscore
4,"Repeatedly besieged during the War of Restoration of Independence, it was during the siege of the city of Elvas, led by the Spanish commander Don Luis de Haro in 1658, that the fort stood out for its defenders' heroic resistance.","During the War of Restoration of Independence, Elvas was besieged multiple times. In 1658, Spanish commander Don Luis de Haro led a siege against the city. The fort's defenders showed great courage and refused to surrender.",GPT-3-few-shot,Splittings,80.0,80.0,85.0,-0.0449039595179712,0.6011847894372679,0.0111490272201326
47,"The sentence included a fine of $400, or $100 for each count of fraud, and a three-year supervised release after the prison term.",The sentence included a three-year supervised release and a fine of $400.,Human 1 Writing,Deletions,92.0,90.0,90.0,0.7991315273508026,1.167799345540836,1.6105489024701585
38,"The Iranian team notably made headlines in their opening match against England after refusing to sing the national anthem in solidarity with the Mahsa Amini protests, with some Iranian supporters cheering against their own team or boycotting their team amidst the ongoing protests as they felt the team was representing the government.","Iranian players made news in their match against England when they did not sing the national anthem in support of Mahsa Amini protests. Some Iranian fans even cheered against their own team or did not watch their team in the protests, as they felt the team represented the government.",GPT-3-zero-shot,Splittings,80.0,75.0,87.0,-0.0449039595179712,0.317877511385484,0.3006991679077466
43,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the UK ruled unanimously that the Scottish government does not have the authority to organize a second Scottish independence referendum without permission from the British government.,GPT-3-zero-shot,Paraphrases,70.0,85.0,75.0,-0.7482668652419494,0.884492067489052,-0.8489187869043615
27,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","She will officially start her position as Governor of Massachusetts in January 2023. When this happens, she will become the first female Governor of Massachussets. She will also be the first openly lesbian woman and third openly LGBT person to take office as governor of a U.S state.",Human 1 Writing,Splittings,100.0,45.0,45.0,1.3618218519299852,-1.3819661569252195,-1.2380409930552916
53,"The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.",The complainant said he was still a Nepali citizen even though he had become an American one. Nepali law does not allow people to have two citizenships at the same time.,GPT-3-few-shot,Splittings,87.0,80.0,70.0,0.4474500744888135,0.6011847894372679,-1.2789526939666087
23,"An activist hiding his identity said the Egyptian authorities were carrying out random detentions ahead of COP, where they are randomly stopping people and inspecting their mobile phones to look for any evidence of dissent.","An activist said the Egyptian government was doing random phone searches ahead of a climate change conference. During the search, they were looking for any evidence of dispute with the government.",Human 1 Writing,Splittings,95.0,80.0,100.0,1.010140399067996,0.6011847894372679,1.3012507484068738
10,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","More than 200 brand-new, colored photographs have been taken by British architectural photographer Morley von Sternberg for this book. Additionally, older images have been used to show buildings that have changed or been destroyed.",GPT-3-zero-shot,Splittings,82.0,100.0,60.0,0.0957686216268244,1.7344139016444038,-0.2885110278801416
22,"In addition to farming, Corbin has expanded his business to include agritourism, using his farm to host weddings, host corporate meetings, and attract visitors to a large annual Christmas-themed display.","Corbin's business has grown beyond farming to include agritourism. This involves hosting weddings, corporate meetings, and a big holiday celebration open to visitors.",GPT-3-few-shot,Splittings,80.0,75.0,86.0,-0.0449039595179712,0.317877511385484,0.215237299133966
21,"In a difficult situation, it encouraged him to study Graphic Design in 2007, and he's been since as a Cinematographer in the film industry, also having a lot of experience with photography and experience in the field of graphic design.","Facing a difficult situation in 2007, he decided to study Graphic Design. Since then, he has been working as a Cinematographer in the film industry, and he has a lot of experience with photography and graphic design.",GPT-3-zero-shot,Splittings,90.0,78.0,93.0,0.658458946206007,0.4878618782165543,0.8134703805504302
1,"Bone has published numerous books including Fantastic Fungi Community Cookbook (2021), which includes recipes by wild mushroom foragers, mycologists, and chefs specializing in mushroom-based dishes.","Bone has published several books, notably Fantastic Fungi Community Cookbook (2021). This book includes recipes from wild mushroom foragers, mycologists, and chefs who specialize in mushroom-based dishes.",GPT-3-zero-shot,Splittings,82.0,85.0,85.0,0.0957686216268244,0.1297754303601854,0.0111490272201326
10,"The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images where needed to illustrate buildings that have been significantly altered or demolished.","The book is illustrated with more than 200 newly commissioned color photographs by the British architectural photographer Morley von Sternberg, as well as older images that have not been used a lot since the book was first published.",Muss,Paraphrases,40.0,60.0,40.0,-2.858355582413884,-0.5320443227698679,-1.5545509814470082
2,"In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.","In Marriages and Infidelities, Oates references novellas and short stories written by earlier authors, which she adapts to meet her artistic goals.",GPT-3-zero-shot,Deletions,70.0,70.0,84.0,-0.7482668652419494,0.0345702333337,0.0443135615864048
26,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour long stream to honor Takeoff. In this stream, he analyzed videos from the moment of Kirshnik’s murder. He also asked people to challenge the use of violence in hip-hop and to stop copying rappers like YNW Melly and Tay-K who were convicted of murder.",Human 1 Writing,Splittings,100.0,75.0,65.0,1.3618218519299852,0.317877511385484,0.027998960511575
6,"Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals, although Biden had previously rejected calls to ""defund the police"", a slogan supported by racial justice protesters.","Republicans have blamed the increase in violent crime and homicides in 2020 and 2021 on progressives and liberals. However, Biden has said that he would not do anything to make the police less needed.",Muss,Splittings,40.0,65.0,75.0,-2.858355582413884,-0.2487370447180839,-0.8489187869043615
58,"The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.",The Creative Gene is a book about Kojima’s life and the pop culture media he liked.,Human 2 Writing,Deletions,95.0,90.0,90.0,1.010140399067996,1.167799345540836,1.6105489024701585
48,"On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that the club ""doubted"" him when he said he could not attend pre-season training due to the illness of his daughter, and that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club.","On 14 November, an interview with journalist Piers Morgan was published, where Ronaldo said that he felt ""betrayed"" by ten Hag and ""two or three others"" who wanted Ronaldo to leave the club, while also adding that he did not respect ten Hag ""because he doesn't show respect for me"", leading him to be disappointed with the communication of the club, especially after he said he could not attend pre-season training due to his daughter's illness.",Muss,Paraphrases,60.0,50.0,53.0,-1.4516297709659276,-1.098658878873436,-0.7316250116285449
36,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.","They defeated Argentina 2-1, ending Argentina’s winning streak of 36 games.",Human 1 Writing,Deletions,85.0,90.0,85.0,0.3067774933440179,1.167799345540836,0.1297754303601854
46,"The film has grossed over $552 million worldwide, becoming the eighth highest-grossing film of 2022.","The film earned over $552 million globally, making it the eighth most successful movie of 2022.",GPT-3-few-shot,Paraphrases,80.0,55.0,95.0,-0.0449039595179712,-0.8153516008216519,0.8712168413446268
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.","Before Bankman-Fried's wealth decreased in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.",T5-3B,Paraphrases,80.0,30.0,55.0,-0.0449039595179712,-2.231887991080572,-0.6050210162718582
39,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.","The activists shouted at the Russian delegation, accusing them of being war criminals and saying that they had no right to attend the conference and did not deserve respect.",GPT-3-zero-shot,Paraphrases,85.0,70.0,90.0,0.3067774933440179,0.0345702333337,0.4411829342823797
34,"Days prior to the start of the 2022 FIFA World Cup, Qatar was accused of reportedly having paid actors to play the role of fans at the tournament in order to promote the country.","Days before the 2022 FIFA World Cup began, Qatar was accused of paying people to pretend to be fans, in order to show the world a good impression of their country.",GPT-3-few-shot,Paraphrases,95.0,85.0,60.0,1.010140399067996,0.884492067489052,-0.2885110278801416
35,"According to anonymous sources cited by The Wall Street Journal, FTX had lent $10 billion of its customer assets to Alameda Research in 2022, and Alameda CEO Caroline Ellison disclosed to other Alameda employees that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh knew about that decision.","Anonymous sources told The Wall Street Journal that FTX lent $10 billion of their customer assets to Alameda Research in 2022. CEO Caroline Ellison let other Alameda employees know that she, Sam Bankman-Fried, Gary Wang, and Nishad Singh were aware of this decision.",GPT-3-zero-shot,Splittings,87.0,60.0,80.0,0.4474500744888135,-0.5320443227698679,-0.4188848798421144
54,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.",About 80 percent of buildings in the area were rebuilt or changed after the 1999 earthquake. This made the 1999 earthquake less bad.,Muss,Splittings,52.0,80.0,95.0,-2.01432009554511,0.6011847894372679,0.9843941180979914
41,"These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.","These missions will seek to reestablish a human presence on the Moon and demonstrate technologies and business approaches needed for future scientific studies, including exploration of Mars.",T5-3B,Paraphrases,50.0,20.0,75.0,-2.154992676689906,-2.79850254718414,-0.8489187869043615
58,"The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.","The Creative Gene is an autobiography by Kojima, containing stories, essays, and anecdotes about his life. Several of these focus on the pop culture media he loves and how they have impacted him.",GPT-3-zero-shot,Splittings,90.0,70.0,90.0,0.658458946206007,0.0345702333337,1.6105489024701585
54,"About 80 percent of buildings in the area were reconstructed or retrofitted after the 1999 earthquakes, reducing the impact of this earthquake.",About 80 percent of buildings in the area were rebuilt after the 1999 earthquakes.,T5-3B,Deletions,60.0,70.0,73.0,-1.4516297709659276,0.0345702333337,-0.8957669949251817
44,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv.",T5-3B,Deletions,85.0,90.0,80.0,0.3067774933440179,1.167799345540836,-0.4188848798421144
33,"The film centers on a reclusive wealthy family who has spent months living in virtual isolation in the family mansion to prevent their community from finding out that daughter Hélène has gotten pregnant from a one-night stand, only to have their fragile equilibrium challenged when Hélène abandons the house soon after the baby's birth to look for the father.","A wealthy family isolates themselves in their mansion to hide that daughter Hélène is pregnant from a one-night stand. But, their fragile balance is broken when Hélène leaves the house to look for the father after the baby is born.",GPT-3-few-shot,Splittings,65.0,45.0,100.0,-1.0999483181039384,-1.3819661569252195,1.3012507484068738
26,"Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder of Kirshnik, and also called for fighting the ideology of violence in hip-hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.","Blogger DJ Akademiks held a three-hour stream in honor of Takeoff, in which he analyzed videos from the moment of the murder, and also called for fighting the ideology of violence in hip hop, including stop imitating rappers YNW Melly and Tay-K, who were convicted of murder.",T5-3B,Paraphrases,60.0,67.0,50.0,-1.4516297709659276,-0.1354141334973703,-0.9215310046635748
7,"After defeating PSD candidate Viorica Dăncilă by a landslide in 2019, his second term has been marked by the COVID-19 pandemic and by tremendous political instability given the corrupt governments he has endorsed after the 2020 legislative elections, in their composition being also his closest political allies, the social democrats, which he has endorsed at governance even more than Ion Iliescu.","His second term was marked by the COVID-19 pandemic. It was also marked by a lot of political instability because he supported corrupt governments after the 2020 elections. These elections included his closest political allies, the social democrats, which he has supported a lot.",Human 2 Writing,Splittings,83.0,65.0,64.0,0.1661049121992222,-0.2487370447180839,-0.0353030371667683
36,"In the opening game of their group, they defeated a much fancied Argentina side 2-1, ending an Argentine unbeaten streak of 36 games dating back to 2019.","During the first game of their group, they won 2-1 against Argentina, who was favored to win. They broke Argentina’s 36-game win streak, which started in 2019.",Human 2 Writing,Splittings,100.0,70.0,98.0,1.3618218519299852,0.0345702333337,1.2407797244193333
31,"According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019–2020 protests that resulted in more than 1,500 fatalities.","According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people, including 43 minors under 18 years of age, had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire. This number does not include people killed during the original protests.",Muss,Splittings,45.0,40.0,35.0,-2.506674129551895,-1.6652734349770038,-4.143318008328844
43,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom denied Scotland the opportunity to hold a second vote for independence without approval from Britain.,Human 2 Writing,Deletions,100.0,80.0,100.0,1.3618218519299852,0.6011847894372679,1.3012507484068738
17,"Unlike the first film adaptation, in which director Samuel Fuller entirely wrote out the character of Gary, replaced Seberg with a younger fictional actress, and recast the story as a horror film centred on the dog itself, Barbeau-Lavalette remained more faithful to the original book.","Director Samuel Fuller removed the character of Gary and replaced Seberg with a different actor in the first film adaptation. He also changed the story to make it a horror movie about the dog. In contrast, director Barbeau-Lavalette stayed true to the original book.",GPT-3-few-shot,Splittings,85.0,80.0,65.0,0.3067774933440179,0.6011847894372679,0.027998960511575
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk stated that Twitter Blue's prices would be raised to around US $ 8.00 per month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.",T5-3B,Paraphrases,70.0,70.0,80.0,-0.7482668652419494,0.0345702333337,-0.2975339135087176
0,"The architecture of Winchester College is a diverse set of architectural styles, reflecting the multiple periods of building from the college's foundation in 1382, through additions in the medieval and Early Modern periods, to a major expansion of accommodation in the Victorian era and then further extensions at the turn of the 20th century and more recently.",Winchester College’s architecture includes a variety of architectural styles. This reflects multiple periods of building from when the college was founded in 1382 way until its most recent extensions. This includes additions made during the medieval and Early Modern periods and a major expansion of accommodation in the Victorian era.,Human 2 Writing,Splittings,88.0,70.0,55.0,0.5177863650612113,0.0345702333337,-0.6050210162718582
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk stated that Twitter Blue’s price would increase to around $8.00 USD per-month. He also announced Twitter Blue would include less advertising, the ability to post longer audio and videos, and verified account status.",Human 2 Writing,Splittings,80.0,65.0,90.0,-0.0449039595179712,-0.2487370447180839,0.5570847742290884
13,"Drone footage released by the Islamic State showed bombs being dropped on an ammunitions facility located in Deir ez-Zor, Syria, an area of contested control between the Islamic State and the Syrian government at the time.","Drone footage released by the Islamic State showed bombs being dropped on an ammunition store in Deir ez-Zor, Syria. This area was being fought over by the Islamic State and the Syrian government when the attack occurred.",GPT-3-zero-shot,Splittings,80.0,80.0,60.0,-0.0449039595179712,0.6011847894372679,-0.2885110278801416
34,"Days prior to the start of the 2022 FIFA World Cup, Qatar was accused of reportedly having paid actors to play the role of fans at the tournament in order to promote the country.","Only days before the 2022 FIFA World Cup started, people accused Qatar of paying actors to play fans in the competition in order to make the country look good.",Human 2 Writing,Paraphrases,87.0,78.0,63.0,0.4474500744888135,0.4878618782165543,-0.0986050348451116
5,"Nasepia has an appearance similar to that of most other Erniettomorphs from Namibia, with it having a leaf-like body with thin ribs and spindle-shaped bodies, however it differentiates itself from other taxa such as Pteridinium and Rangea in the sense that it has smaller petaloids and with the configuration of the ribs being sub-parallel to its axis.",Nasepia has a leaf-like body with thin ribs and spindle-shaped bodies. It differentiates itself from other taxa such as Pteridinium and Rangea in the sense that it has smaller petaloids and with the configuration of the ribs being sub-parallel to its axis. The petaloids are the parts of the plant that stick out from the body.,Muss,Splittings,86.0,30.0,83.0,0.3771137839164157,-2.231887991080572,-0.0411483071873758
43,The Supreme Court of the United Kingdom unanimously denies the Scottish government the right to hold a second referendum on Scottish independence from the United Kingdom without approval from the British government.,The Supreme Court of the United Kingdom ruled that the Scottish government could not hold another referendum on Scottish independence from the United Kingdom without approval from the British government.,T5-3B,Paraphrases,65.0,65.0,90.0,-1.0999483181039384,-0.2487370447180839,0.4411829342823797
15,"Major American and British oil producers reported record profits in 2022, rewarding their shareholders with dividends and stock buybacks rather than following their past practice of plowing profits back into more production.",Major American and British oil producers reported record profits in 2022. They rewarded shareholders with dividends and stock buybacks. This is different from their past actions of using profits to increase production. ,Human 2 Writing,Splittings,100.0,65.0,80.0,1.3618218519299852,-0.2487370447180839,-0.4188848798421144
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk said that Twitter Blue's price would be raised to around US$8.00 per-month, and that people would be able to post longer audio and video files, and that the service would be more cost-effective.",Muss,Paraphrases,55.0,50.0,77.0,-1.8033112238279168,-1.098658878873436,-0.5539195198300594
44,"Widespread blackouts are reported in Western Ukraine as Russian forces launch another wave of cruise missile strikes, including the city of Lviv which has experienced a total blackout.","As Russian forces launch another wave of cruise missile strikes, widespread blackouts are reported in Western Ukraine.",Human 1 Writing,Deletions,85.0,80.0,75.0,0.3067774933440179,0.6011847894372679,-0.8489187869043615
40,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence. This meant that the Moon was pulling the spacecraft with more gravitational force than the Earth.",Human 2 Writing,Splittings,95.0,80.0,90.0,1.010140399067996,0.6011847894372679,0.4411829342823797
2,"In Marriages and Infidelities, Oates explicitly alludes to novellas and short stories by earlier writers, making use of either their titles or their themes and adapting them in accordance with her artistic intentions.","In Marriages and Infidelities, Oates hints to novellas and short stories by earlier writers. She uses their titles or their themes and adapts them to fit with her artistic intentions.",Human 2 Writing,Splittings,86.0,60.0,85.0,0.3771137839164157,-0.5320443227698679,0.1297754303601854
52,"England are the reigning T20 World Cup holders, having beaten Pakistan in the 2022 final, winning their second title.",England won their second T20 World Cup title in 2022 by defeating Pakistan in the final.,GPT-3-few-shot,Paraphrases,80.0,100.0,100.0,-0.2975339135087176,1.7344139016444038,1.3012507484068738
14,"On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak announces the construction of a barrier along the border with the Russian exclave of Kaliningrad, as Poland believes that Russia will use the border to illegally transport African and Asian immigrants to Europe.","On November 2, 2022, Poland's Minister of National Defence Mariusz Blaszczak said that they would build a wall along the border with Russia's Kaliningrad because they thought that people from Russia were trying to enter Europe through that area.",Muss,Paraphrases,68.0,90.0,80.0,-0.888939446386745,1.167799345540836,0.9775289256867248
45,"The film received positive reviews from critics, with praise towards Coogler's direction, the action sequences, production and costume design, the cast's performances (particularly those of Wright, Gurira, Huerta, and Bassett), emotional weight, musical score, and its tributes to Boseman, although the runtime received some criticism.","Critics praised Coogler's directing, action sequences, production, costume design, the cast's performances (especially those of Wright, Gurira, Huerta, and Bassett), the emotional weight, music, and tributes to Boseman. However, they criticized its long runtime.",GPT-3-few-shot,Splittings,90.0,55.0,65.0,0.658458946206007,-0.8153516008216519,0.027998960511575
27,"Once inaugurated in January 2023, she will become the first female Governor of Massachusetts as well as the first openly lesbian woman and third openly LGBT person (after Kate Brown and Jared Polis) to take office as governor of a U.S. state.","When she takes office in January 2023, she will be the first woman governor of Massachusetts and the first openly lesbian governor of any U.S. state. She will also be the first openly lesbian governor of any U.S. state.",Muss,Splittings,88.0,70.0,35.0,0.5177863650612113,0.0345702333337,-1.8710609698387248
58,"The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes encompassing Kojima's life, many of which focus on the various pop culture media Kojima developed an adoration for and how they have impacted him.","The Creative Gene is an autobiographical book comprising a variety of short stories, essays, and anecdotes spanning Kojima's life, many of which focus on the various pop culture media which Kojima developed an adoration for and how they have impacted him.",T5-3B,Paraphrases,60.0,40.0,50.0,-1.4516297709659276,-1.6652734349770038,-0.9215310046635748
22,"In addition to farming, Corbin has expanded his business to include agritourism, using his farm to host weddings, host corporate meetings, and attract visitors to a large annual Christmas-themed display.","Corbin runs a farm, and has also opened it up to agritourism, holding weddings and business meetings there, as well as hosting a big Christmas event every year to draw in visitors.",GPT-3-zero-shot,Paraphrases,75.0,80.0,90.0,-0.3965854123799603,0.6011847894372679,0.5570847742290884
51,"Before Bankman-Fried's wealth eroded in November 2022, Bankman-Fried was a major donor to Democratic Party candidates.","Before Bankman-Friend’s money disappeared in November 2022, he donated a lot of money to Democratic Party candidates.",Human 1 Writing,Paraphrases,98.0,100.0,58.0,1.2211492707851896,1.7344139016444038,-0.4151150232368283
57,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.","In the interior and on the facade, there is preserved painted decoration. It was done during two different periods. The first was during the construction of the building and the second may have happened after 1913 when its use changed.",GPT-3-few-shot,Splittings,94.0,80.0,55.0,0.9398041084955984,0.6011847894372679,-0.6050210162718582
53,"The complainant claimed that he had not renounced his Nepali citizenship while being an American citizen, and Nepali law does not allow the provision of dual citizenship.",The complaint said he did not renounce his Nepali citizenship while being an American citizen.,Human 2 Writing,Deletions,75.0,80.0,75.0,-0.3965854123799603,0.6011847894372679,-0.8489187869043615
40,"On the fifth day of flight, November 20, 2022, at 19:09 UTC, the Orion spacecraft entered the Lunar sphere of influence, thus the Moon's gravitational force became stronger than Earth's relative to the spacecraft.","On November 20, 2022, the Orion spacecraft started to be affected by the Moon's gravity more than Earth's. This happened at 19:09 UTC, after five days of flight.",GPT-3-few-shot,Splittings,96.0,60.0,100.0,1.080476689640394,-0.5320443227698679,1.3012507484068738
9,"Musk also announced the creation of a ""content moderation council"" with diversified viewpoints to determine how the platform would handle free speech, and declared a moratorium on ""major content decisions or account reinstatements"" until then.","Musk announced the creation of a “content moderation council” with diverse viewpoints in order to determine how the platform would deal with free speech. He announced a delay of “major content decisions or account reinstatements"" until then.",Human 1 Writing,Splittings,90.0,80.0,55.0,0.658458946206007,0.6011847894372679,-0.6050210162718582
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk announced that Twitter Blue, which is usually priced at $8.00 monthly, would provide customers with the chance to post longer audio and video files, a verified account status, as well as reduced advertising.",GPT-3-zero-shot,Paraphrases,50.0,45.0,90.0,-2.154992676689906,-1.3819661569252195,0.5570847742290884
29,"However, upon Flynn's apparent success in securing sufficient backing to become council president, Arroyo released a statement that acted as an informal concession of sorts, giving strong praise to Flynn's kindness and work ethic, and declaring that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role.""","When Flynn got support to become council president, Arroyo sent out a message. The message was an informal concession that praised Flynn’s kindness and work ethic. It also said that he looked forward, ""to seeing how he utilizes those great qualities in this leadership role.""",Human 1 Writing,Splittings,95.0,85.0,96.0,1.010140399067996,0.884492067489052,1.069855986871772
31,"According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019–2020 protests that resulted in more than 1,500 fatalities.","Iran Human Rights, a non-profit organization, reported on 19 November 2022 that at least 378 people, including 43 minors, had been killed due to the government's use of tear gas and gunfire against protesters. This was the deadliest protest since 2019–2020, with over 1,500 fatalities.",GPT-3-few-shot,Splittings,85.0,75.0,87.0,0.3067774933440179,0.317877511385484,0.3006991679077466
59,"Divided into sections pertaining to each season and covering self-reliance, growing and gardening, cooking, health and beauty, and wilderness, and with photos and illustrations evocative of the great outdoors, A Wilder Life shows that getting in touch with nature is possible.","A Wilder Life is divided into sections that cover self-reliance, growing and gardening, cooking, health and beauty, and wilderness. It has photos and illustrations that bring to life the great outdoors, and shows that connecting with nature is possible.",GPT-3-few-shot,Splittings,78.0,70.0,65.0,-0.1855765406627668,0.0345702333337,0.027998960511575
31,"According to the non-profit organization Iran Human Rights, as of 19 November 2022, at least 378 people including 43 minors under 18 years of age had been killed as a result of the government's intervention in the protests, involving tear gas and gunfire, making the protests the deadliest since the 2019–2020 protests that resulted in more than 1,500 fatalities.","According to Iran Human Rights, at least 378 people including 43 minors have been killed as a result of government intervention in protests, making the protest one of the deadliest in a while.",Human 2 Writing,Deletions,95.0,60.0,90.0,1.010140399067996,-0.5320443227698679,0.5570847742290884
28,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about Abi, who gets a job at a top advertising agency in Lagos. She eventually became acting manager after her hostile manager left to another location.",Human 2 Writing,Splittings,95.0,65.0,95.0,1.010140399067996,-0.2487370447180839,1.9270588908618749
9,"Musk also announced the creation of a ""content moderation council"" with diversified viewpoints to determine how the platform would handle free speech, and declared a moratorium on ""major content decisions or account reinstatements"" until then.","Musk also said he would create a ""content moderation council"" with people with different views to decide how the platform should handle free speech. He said he would not make any major content decisions or changes until then.",Muss,Splittings,100.0,90.0,65.0,1.3618218519299852,1.167799345540836,0.027998960511575
8,"Musk stated that Twitter Blue's pricing would be raised to around US$8.00 per-month, and include reduced advertising on the Twitter service, the ability to post longer audio and video files, and verified account status.","Musk said that Twitter Blue's price would increase to around US$8.00 per-month. He said it would  include less advertising on Twitter, the ability to post longer audio and video files, and verified account status.",Human 1 Writing,Splittings,82.0,70.0,92.0,0.0957686216268244,0.0345702333337,0.7280085117766496
39,"The activists called out to the Russian delegation, stating that the Russians were war criminals who didn't have the right to be present at the conference and didn't deserve respect.",The activists targeted the Russian delegation at a conference. They said Russians did not deserve respect nor should be at the conference.,Human 2 Writing,Splittings,95.0,70.0,80.0,1.010140399067996,0.0345702333337,-0.4188848798421144
42,"The Ukrainian nuclear energy agency said that Russia was responsible for the shelling, which they claimed had damaged exactly the infrastructure needed to restore energy production for Ukrainian needs.",The Ukrainian nuclear energy agency said that Russia was responsible for the opening fire that damaged certain buildings. These buildings were important for Ukraine to make enough energy for its people.,Human 1 Writing,Splittings,98.0,100.0,65.0,1.2211492707851896,1.7344139016444038,0.027998960511575
3,"Two sisters, Leah and Chantrelle, and their acquaintance Hosanna catch a steamboat from Saint Ann Parish in Jamaica to the United Kingdom, arriving in London's Notting Hill before moving to the Midlands.","Two sisters, Leah and Chantrelle, and their friend Hosanna took a steamboat from Saint Ann Parish in Jamaica to the United Kingdom. They landed in London's Notting Hill, then relocated to the Midlands.",GPT-3-few-shot,Splittings,85.0,62.0,90.0,0.3067774933440179,-0.4187214115491543,0.5570847742290884
52,"England are the reigning T20 World Cup holders, having beaten Pakistan in the 2022 final, winning their second title.","England beat Pakistan in the 2022 final. This made them the T20 World Cup holders, winning their second title.",Human 2 Writing,Splittings,87.0,80.0,90.0,0.3006991679077466,0.6011847894372679,0.4411829342823797
